"band"	"frequency_hz"	"time_s"	"mean_temperature_slope_db_per_c"	"n_subjects"
"alpha"	9	2.1000000000000005	-0.07286076095726965	14
"alpha"	9	2.1500000000000004	-0.09228248666700625	14
"alpha"	9	2.2	-0.09862645816060203	14
"alpha"	9	2.25	-0.11577689684418495	14
"alpha"	9	2.3000000000000007	-0.15196593126189423	14
"alpha"	9	2.3500000000000005	-0.18526281275846532	14
"alpha"	9	2.4000000000000004	-0.20080093383853637	14
"alpha"	9	2.45	-0.20144823462842765	14
"alpha"	9	2.5	-0.18406656737994148	14
"alpha"	9	2.5500000000000007	-0.16630216021117578	14
"alpha"	9	2.6000000000000005	-0.1596352594969077	14
"alpha"	9	2.6500000000000004	-0.158634691597286	14
"alpha"	9	2.7	-0.15103148619796739	14
"alpha"	9	2.75	-0.14364976932877757	14
"alpha"	9	2.8000000000000007	-0.13709213716371302	14
"alpha"	9	2.8500000000000005	-0.1478719693691437	14
"alpha"	9	2.9000000000000004	-0.1533640555495159	14
"alpha"	9	2.95	-0.1551921532853966	14
"alpha"	9	3	-0.1422621356129866	14
"alpha"	9	3.0500000000000007	-0.12665454816090363	14
"alpha"	9	3.0999999999999996	-0.0911044304621214	14
"alpha"	9	3.1500000000000004	-0.06653609764265953	14
"alpha"	9	3.200000000000001	-0.05135624682148674	14
"alpha"	9	3.25	-0.0469016065146798	14
"alpha"	9	3.3000000000000007	-0.05625806721965308	14
"alpha"	9	3.3499999999999996	-0.07858498144300738	14
"alpha"	9	3.4000000000000004	-0.10048605818502347	14
"alpha"	9	3.450000000000001	-0.0939116801740617	14
"alpha"	9	3.5	-0.07758886504839138	14
"alpha"	9	3.5500000000000007	-0.07745527076358784	14
"alpha"	9	3.5999999999999996	-0.09895490164360991	14
"alpha"	9	3.6500000000000004	-0.10465546508739913	14
"alpha"	9	3.700000000000001	-0.09072766131278436	14
"alpha"	9	3.75	-0.06699177283783789	14
"alpha"	9	3.8000000000000007	-0.06819614176923995	14
"alpha"	9	3.8499999999999996	-0.06187731611135393	14
"alpha"	9	3.9000000000000004	-0.06181626551319273	14
"alpha"	9	3.950000000000001	-0.05789435704631835	14
"alpha"	9	4	-0.04006419738640388	14
"alpha"	9	4.050000000000001	-0.009910098693559775	14
"alpha"	9	4.1	0.011172847649119664	14
"alpha"	9	4.15	0.010675729054680675	14
"alpha"	9	4.200000000000001	0.012331319406755855	14
"alpha"	9	4.25	0.0019000812530586106	14
"alpha"	9	4.300000000000001	0.009657529080590452	14
"alpha"	9	4.35	0.004577473814807948	14
"alpha"	9	4.4	0.004121626607113924	14
"alpha"	9	4.450000000000001	-0.008172374806243662	14
"alpha"	9	4.5	-0.03690454008695769	14
"alpha"	9	4.550000000000001	-0.06013863176079653	14
"alpha"	9	4.600000000000001	-0.08314041121753667	14
"alpha"	9	4.65	-0.1076123373112677	14
"alpha"	9	4.700000000000001	-0.1267948704816267	14
"alpha"	9	4.75	-0.15434361549551667	14
"alpha"	9	4.800000000000001	-0.17724863551965817	14
"alpha"	9	4.850000000000001	-0.1855180342401954	14
"alpha"	9	4.9	-0.16897872009189419	14
"alpha"	9	4.950000000000001	-0.14755471879705465	14
"alpha"	9	5	-0.13038408057155762	14
"alpha"	9	5.050000000000001	-0.10527910303679121	14
"alpha"	9	5.100000000000001	-0.09057326950957058	14
"alpha"	9	5.15	-0.10008063012902425	14
"alpha"	9	5.200000000000001	-0.10350715802182113	14
"alpha"	9	5.25	-0.1026536432645405	14
"alpha"	9	5.300000000000001	-0.10133049100980247	14
"alpha"	9	5.350000000000001	-0.10064296317607821	14
"alpha"	9	5.4	-0.08822315351205082	14
"alpha"	9	5.450000000000001	-0.08969889993913045	14
"alpha"	9	5.5	-0.0993818596182654	14
"alpha"	9	5.550000000000001	-0.09214528938266058	14
"alpha"	9	5.600000000000001	-0.08675605187349311	14
"alpha"	9	5.65	-0.08033935147012308	14
"alpha"	9	5.700000000000001	-0.06809248181111818	14
"alpha"	9	5.75	-0.07067179360659014	14
"alpha"	9	5.800000000000001	-0.07876912575212502	14
"alpha"	9	5.850000000000001	-0.07698718297057887	14
"alpha"	9	5.9	-0.0911206967088993	14
"alpha"	9	5.950000000000001	-0.11139482574666879	14
"alpha"	9	6	-0.1419206778531388	14
"alpha"	9	6.050000000000001	-0.15053067149063776	14
"alpha"	9	6.100000000000001	-0.13620817409938463	14
"alpha"	9	6.15	-0.1279241750785874	14
"alpha"	9	6.200000000000001	-0.11968226250254062	14
"alpha"	9	6.25	-0.10026201326380403	14
"alpha"	9	6.300000000000001	-0.08015635833061045	14
"alpha"	9	6.350000000000001	-0.06575462153901587	14
"alpha"	9	6.4	-0.06123934879834055	14
"alpha"	9	6.450000000000001	-0.05197582274195267	14
"alpha"	9	6.5	-0.05133300863486534	14
"alpha"	9	6.550000000000001	-0.0661310246892223	14
"alpha"	9	6.600000000000001	-0.09502991201519102	14
"alpha"	9	6.65	-0.12352213991896752	14
"alpha"	9	6.700000000000001	-0.11409907312724911	14
"alpha"	9	6.75	-0.07860237934429788	14
"alpha"	9	6.800000000000001	-0.058723003938558345	14
"alpha"	9	6.850000000000001	-0.03892655968001229	14
"alpha"	9	6.9	-0.018586204673550693	14
"alpha"	9	6.950000000000001	0.011505912144051469	14
"alpha"	9	7	0.03398801127892541	14
"alpha"	9	7.050000000000001	0.053067499938776005	14
"alpha"	9	7.100000000000001	0.05807662693864986	14
"alpha"	9	7.15	0.04942129726140721	14
"alpha"	9	7.200000000000001	0.04792173260901183	14
"alpha"	9	7.25	0.04951207852609786	14
"alpha"	9	7.300000000000001	0.06667268847532644	14
"alpha"	9	7.350000000000001	0.08377852762152234	14
"alpha"	9	7.4	0.07775034031483222	14
"alpha"	9	7.450000000000001	0.06736447237537282	14
"alpha"	9	7.5	0.07153285311030502	14
"alpha"	9	7.550000000000001	0.055411391095584586	14
"alpha"	9	7.600000000000001	0.028344760284728526	14
"alpha"	9	7.65	0.006940305539475404	14
"alpha"	9	7.700000000000001	0.0031721183075960773	14
"alpha"	9	7.75	0.01268492673794033	14
"alpha"	9	7.800000000000001	0.02282603840887204	14
"alpha"	9	7.850000000000001	0.031118864586412807	14
"alpha"	9	7.9	0.035418728637707626	14
"alpha"	9	7.950000000000001	0.013706793390387289	14
"alpha"	9	8	-0.021501149801074013	14
"alpha"	9	8.05	-0.04741776998983516	14
"alpha"	9	8.100000000000001	-0.06806643615849849	14
"alpha"	9	8.15	-0.06104381248401367	14
"alpha"	9	8.200000000000001	-0.02714723896823298	14
"alpha"	9	8.25	0.011297069593727924	14
"alpha"	9	8.3	0.04693122502400885	14
"alpha"	9	8.350000000000001	0.0632716536836048	14
"alpha"	9	8.4	0.053012430633938235	14
"alpha"	9	8.450000000000001	0.04454670976424508	14
"alpha"	9	8.5	0.033183148853644914	14
"alpha"	9	8.55	0.0222647159187817	14
"alpha"	9	8.600000000000001	0.020798930800439392	14
"alpha"	9	8.65	0.022746290086418344	14
"alpha"	9	8.700000000000001	0.03792480885904386	14
"alpha"	9	8.75	0.05751279634398435	14
"alpha"	9	8.8	0.07452743962804768	14
"alpha"	9	8.850000000000001	0.09169073456454058	14
"alpha"	9	8.9	0.11806353637619614	14
"alpha"	9	8.950000000000001	0.13768428129605031	14
"alpha"	9	9	0.1532197432993038	14
"alpha"	9	9.05	0.14472847253440893	14
"alpha"	9	9.100000000000001	0.12071431188402003	14
"alpha"	9	9.15	0.09502355188697702	14
"alpha"	9	9.200000000000001	0.08412877851313838	14
"alpha"	9	9.25	0.09179213217366691	14
"alpha"	9	9.3	0.10177390451690929	14
"alpha"	9	9.350000000000001	0.1040054519055507	14
"alpha"	9	9.4	0.0772384591722345	14
"alpha"	9	9.450000000000001	0.057052904727621714	14
"alpha"	9	9.5	0.05447267857306285	14
"alpha"	9	9.55	0.04319823047338756	14
"alpha"	9	9.600000000000001	0.041613229938351	14
"alpha"	9	9.65	0.0668595609026493	14
"alpha"	9	9.700000000000001	0.10066639179994762	14
"alpha"	9	9.75	0.11160896237310182	14
"alpha"	9	9.8	0.12679605257539775	14
"alpha"	9	9.850000000000001	0.14611376854038569	14
"alpha"	9	9.9	0.16483046531198017	14
"alpha"	9	9.950000000000001	0.19305897763335297	14
"alpha"	9	10	0.19302846623500078	14
"alpha"	9	10.05	0.20495932940241193	14
"alpha"	9	10.100000000000001	0.18985983658301847	14
"alpha"	9	10.15	0.1782045200600547	14
"alpha"	9	10.200000000000001	0.16084820709420264	14
"alpha"	9	10.25	0.13935482360486726	14
"alpha"	9	10.3	0.11411129037453557	14
"alpha"	9	10.350000000000001	0.09432806249904105	14
"alpha"	9	10.4	0.07358348033494423	14
"alpha"	9	10.450000000000001	0.051693922587413635	14
"alpha"	9	10.5	0.04278796532675689	14
"alpha"	9	10.55	0.05563877281683017	14
"alpha"	9	10.600000000000001	0.057590735941689064	14
"alpha"	9	10.65	0.078716250964863	14
"alpha"	9	10.700000000000001	0.09114429516228648	14
"alpha"	9	10.75	0.11204689775863574	14
"alpha"	9	10.8	0.13739364320915565	14
"alpha"	9	10.850000000000001	0.1595256171432969	14
"alpha"	9	10.9	0.17068222507506342	14
"alpha"	9	10.950000000000001	0.16637207532045487	14
"alpha"	9	11	0.16257036276547512	14
"alpha"	9	11.05	0.1495746285678282	14
"alpha"	9	11.100000000000001	0.1231069379851543	14
"alpha"	9	11.150000000000002	0.09384915532702802	14
"alpha"	9	11.2	0.06339132865767345	14
"alpha"	9	11.25	0.0478748501655273	14
"alpha"	9	11.3	0.04389235243419013	14
"alpha"	9	11.350000000000001	0.046151784439815095	14
"alpha"	9	11.400000000000002	0.050506815450157526	14
"alpha"	9	11.45	0.0749535066869922	14
"alpha"	9	11.5	0.09405549713358911	14
"alpha"	9	11.55	0.09306226568972951	14
"alpha"	9	11.600000000000001	0.05441949638330944	14
"alpha"	9	11.650000000000002	0.02345497225861991	14
"alpha"	9	11.7	0.013763673733149184	14
"alpha"	9	11.75	0.018439540641812625	14
"alpha"	9	11.8	0.027136691777829458	14
"alpha"	9	11.850000000000001	0.025365146908020775	14
"alpha"	9	11.900000000000002	0.02279403682769649	14
"alpha"	9	11.95	0.011992540942497364	14
"alpha"	9	12	-0.005597824281245827	14
"alpha"	9	12.05	-0.04408669984227092	14
"alpha"	9	12.100000000000001	-0.03774249450606054	14
"alpha"	9	12.150000000000002	0.007600131318862337	14
"alpha"	9	12.2	0.05934681116098301	14
"alpha"	9	12.25	0.10019326106708733	14
"alpha"	9	12.3	0.1318665606566453	14
"alpha"	9	12.350000000000001	0.14805889545881112	14
"alpha"	9	12.400000000000002	0.1451901239027258	14
"alpha"	9	12.45	0.12440052774665232	14
"alpha"	9	12.5	0.09622850060041341	14
"alpha"	9	12.55	0.07310847431449205	14
"alpha"	9	12.600000000000001	0.04670960249511691	14
"alpha"	9	12.650000000000002	0.014888157455771893	14
"alpha"	9	12.7	-0.01589532658457962	14
"alpha"	9	12.75	-0.02743090547341816	14
"alpha"	9	12.8	-0.006918969188510331	14
"alpha"	9	12.850000000000001	0.012950174805926707	14
"alpha"	9	12.900000000000002	0.015171556193956687	14
"alpha"	9	12.95	0.026452790507495747	14
"alpha"	9	13	0.04500741193983377	14
"alpha"	9	13.05	0.04765545516775872	14
"alpha"	9	13.100000000000001	0.0331288290606333	14
"alpha"	9	13.150000000000002	0.03128293537634891	14
"alpha"	9	13.2	0.030283209341852697	14
"alpha"	9	13.25	0.04776877989745952	14
"alpha"	9	13.3	0.06161500916253442	14
"alpha"	9	13.350000000000001	0.06317285110790068	14
"alpha"	9	13.400000000000002	0.07835982968817772	14
"alpha"	9	13.45	0.09475731832438819	14
"alpha"	9	13.5	0.1062803542781444	14
"alpha"	9	13.55	0.11529700977267161	14
"alpha"	9	13.600000000000001	0.11440427828060337	14
"alpha"	9	13.650000000000002	0.0916671524693479	14
"alpha"	9	13.7	0.06089590068966934	14
"alpha"	9	13.75	0.03439524786313081	14
"alpha"	9	13.8	0.028664225693914445	14
"alpha"	9	13.850000000000001	0.05649559664569064	14
"alpha"	9	13.900000000000002	0.07002223579599139	14
"alpha"	9	13.95	0.09672199355694625	14
"alpha"	9	14	0.1021208486814555	14
"alpha"	9	14.05	0.11231549457273797	14
"alpha"	9	14.100000000000001	0.11172223698985108	14
"alpha"	9	14.150000000000002	0.11002360874329113	14
"alpha"	9	14.200000000000003	0.1113121858956885	14
"alpha"	9	14.25	0.1159274807995488	14
"alpha"	9	14.3	0.11809497437485836	14
"alpha"	9	14.350000000000001	0.10953734733657118	14
"alpha"	9	14.400000000000002	0.0821699863334411	14
"alpha"	9	14.450000000000003	0.027255663480488548	14
"alpha"	9	14.5	-0.023507906862289183	14
"alpha"	10	-5	-0.10152844063021142	14
"alpha"	10	-4.95	-0.12919766517748474	14
"alpha"	10	-4.9	-0.12997795226142442	14
"alpha"	10	-4.85	-0.10908692811257363	14
"alpha"	10	-4.8	-0.08854309987260818	14
"alpha"	10	-4.75	-0.07285729863691207	14
"alpha"	10	-4.7	-0.060427280296516	14
"alpha"	10	-4.65	-0.046438511464444714	14
"alpha"	10	-4.6	-0.05736929669765345	14
"alpha"	10	-4.55	-0.08396139255736992	14
"alpha"	10	-4.5	-0.10489957480054375	14
"alpha"	10	-4.45	-0.07724887603500687	14
"alpha"	10	-4.4	-0.032182845841052195	14
"alpha"	10	-4.35	-0.006225781353754465	14
"alpha"	10	-4.3	-0.00035689901984284046	14
"alpha"	10	-4.25	-0.01300493624228515	14
"alpha"	10	-4.2	-0.03022755429158316	14
"alpha"	10	-4.15	-0.025603833311161475	14
"alpha"	10	-4.1	0.00034292872571342614	14
"alpha"	10	-4.05	0.010271941223715553	14
"alpha"	10	-4	0.037003517718491426	14
"alpha"	10	-3.95	0.06176018349139266	14
"alpha"	10	-3.9	0.09000963902974991	14
"alpha"	10	-3.8499999999999996	0.10055946369170712	14
"alpha"	10	-3.8	0.10353152350085197	14
"alpha"	10	-3.75	0.09432607616519868	14
"alpha"	10	-3.7	0.09965312517878606	14
"alpha"	10	-3.65	0.10240285791854023	14
"alpha"	10	-3.5999999999999996	0.09318241323391886	14
"alpha"	10	-3.55	0.07640715356548518	14
"alpha"	10	-3.5	0.05851994335810207	14
"alpha"	10	-3.45	0.02093422433692494	14
"alpha"	10	-3.4	-0.006866828438538421	14
"alpha"	10	-3.3499999999999996	-0.04252407034286316	14
"alpha"	10	-3.3	-0.06748766704341994	14
"alpha"	10	-3.25	-0.07651282813748293	14
"alpha"	10	-3.2	-0.06716776535128813	14
"alpha"	10	-3.15	-0.047399487165353305	14
"alpha"	10	-3.0999999999999996	-0.0013250903156663818	14
"alpha"	10	-3.05	0.027174531804890878	14
"alpha"	10	-3	0.041861255169694314	14
"alpha"	10	-2.9499999999999997	0.07483225804914047	14
"alpha"	10	-2.9	0.09782010401903453	14
"alpha"	10	-2.85	0.11061585727024434	14
"alpha"	10	-2.8	0.1012691040883	14
"alpha"	10	-2.75	0.09155380145701537	14
"alpha"	10	-2.6999999999999997	0.08421303453184935	14
"alpha"	10	-2.65	0.09474506953202187	14
"alpha"	10	-2.5999999999999996	0.09110140159721263	14
"alpha"	10	-2.55	0.06922415385072525	14
"alpha"	10	-2.5	0.03671044968029989	14
"alpha"	10	-2.4499999999999997	-0.00021534837032373608	14
"alpha"	10	-2.4	-0.00855333877189272	14
"alpha"	10	-2.3499999999999996	-0.0209810724391175	14
"alpha"	10	-2.3	-0.027485047965710108	14
"alpha"	10	-2.25	-0.023582464492800555	14
"alpha"	10	-2.1999999999999997	-0.020208358667414585	14
"alpha"	10	-2.15	-0.03089180570956865	14
"alpha"	10	-2.0999999999999996	-0.03500475252429188	14
"alpha"	10	-2.05	-0.02173781888294963	14
"alpha"	10	-2	-0.0006386176877056246	14
"alpha"	10	-1.9499999999999997	0.016615889861591206	14
"alpha"	10	-1.9	0.03159644473243249	14
"alpha"	10	-1.8499999999999996	0.05639915504057565	14
"alpha"	10	-1.7999999999999998	0.08159345936923931	14
"alpha"	10	-1.75	0.08456240445133023	14
"alpha"	10	-1.6999999999999997	0.05672713318510291	14
"alpha"	10	-1.65	0.02176051620146383	14
"alpha"	10	-1.5999999999999996	-0.01667619496734201	14
"alpha"	10	-1.5499999999999998	-0.043868918491664854	14
"alpha"	10	-1.5	-0.05855494728937131	14
"alpha"	10	-1.4499999999999997	-0.06338785136095994	14
"alpha"	10	-1.4	-0.0769070732670536	14
"alpha"	10	-1.3499999999999996	-0.07681343963631004	14
"alpha"	10	-1.2999999999999998	-0.09718315907834989	14
"alpha"	10	-1.25	-0.11305340770055598	14
"alpha"	10	-1.1999999999999997	-0.10941151058433059	14
"alpha"	10	-1.15	-0.10244690811557335	14
"alpha"	10	-1.0999999999999996	-0.06253323559594944	14
"alpha"	10	-1.0499999999999998	-0.037473420614779776	14
"alpha"	10	-1	-0.0036419997743477313	14
"alpha"	10	-0.9500000000000002	0.02797715851818795	14
"alpha"	10	-0.8999999999999995	0.013769436604515633	14
"alpha"	10	-0.8499999999999996	-0.03288127004397539	14
"alpha"	10	-0.7999999999999998	-0.051037319792818434	14
"alpha"	10	-0.75	-0.05393415604004703	14
"alpha"	10	-0.7000000000000002	-0.038882907577360556	14
"alpha"	10	-0.6499999999999995	-0.02938567813506842	14
"alpha"	10	-0.5999999999999996	-0.041067612487853504	14
"alpha"	10	-0.5499999999999998	-0.07321025955385461	14
"alpha"	10	-0.5	-0.08787130197561234	14
"alpha"	10	-0.4500000000000002	-0.08085275484008404	14
"alpha"	10	-0.39999999999999947	-0.059834254664265285	14
"alpha"	10	-0.34999999999999964	-0.03200606125736128	14
"alpha"	10	-0.2999999999999998	0.00026674820076095466	14
"alpha"	10	-0.25	0.006072086092828321	14
"alpha"	10	-0.1999999999999993	-0.009247461889446038	14
"alpha"	10	-0.14999999999999947	-0.03321371171482094	14
"alpha"	10	-0.09999999999999964	-0.05994011046550178	14
"alpha"	10	-0.04999999999999982	-0.08011668103491024	14
"alpha"	10	0	-0.09234144348922713	14
"alpha"	10	0.05000000000000071	-0.10083959786539234	14
"alpha"	10	0.10000000000000053	-0.09943956710252065	14
"alpha"	10	0.15000000000000036	-0.07715920666848848	14
"alpha"	10	0.20000000000000018	-0.03742422657711557	14
"alpha"	10	0.25	-0.015333539899727078	14
"alpha"	10	0.3000000000000007	-0.0052906658376806704	14
"alpha"	10	0.35000000000000053	-0.005431114627474714	14
"alpha"	10	0.40000000000000036	-0.0007030933508371093	14
"alpha"	10	0.4500000000000002	0.012667038271704968	14
"alpha"	10	0.5	0.02014976219213675	14
"alpha"	10	0.5500000000000007	0.013059270034783533	14
"alpha"	10	0.6000000000000005	0.012537127863577616	14
"alpha"	10	0.6500000000000004	0.029870047831453892	14
"alpha"	10	0.7000000000000002	0.024482422651492843	14
"alpha"	10	0.75	-0.002512835791642992	14
"alpha"	10	0.8000000000000007	-0.03982313431090047	14
"alpha"	10	0.8500000000000005	-0.062203794796802596	14
"alpha"	10	0.9000000000000004	-0.07042011980314342	14
"alpha"	10	0.9500000000000002	-0.08154795263037991	14
"alpha"	10	1	-0.06225461299742618	14
"alpha"	10	1.0500000000000007	-0.058138066604172964	14
"alpha"	10	1.1000000000000005	-0.06333576401602271	14
"alpha"	10	1.1500000000000004	-0.0736282192395796	14
"alpha"	10	1.2000000000000002	-0.07914041043703719	14
"alpha"	10	1.25	-0.10265666459906335	14
"alpha"	10	1.3000000000000007	-0.12442473064541752	14
"alpha"	10	1.3500000000000005	-0.11138972419319361	14
"alpha"	10	1.4000000000000004	-0.07979111711038533	14
"alpha"	10	1.4500000000000002	-0.07160675787373057	14
"alpha"	10	1.5	-0.050395754014055195	14
"alpha"	10	1.5500000000000007	-0.015839162376967673	14
"alpha"	10	1.6000000000000005	0.0004046740127785101	14
"alpha"	10	1.6500000000000004	0.0021623497879569853	14
"alpha"	10	1.7000000000000002	-0.00020339252533275415	14
"alpha"	10	1.75	0.0003866892903679832	14
"alpha"	10	1.8000000000000007	-0.009286746230231232	14
"alpha"	10	1.8500000000000005	-0.02683300659109166	14
"alpha"	10	1.9000000000000004	-0.023745970811312665	14
"alpha"	10	1.9500000000000002	-0.009444173305174672	14
"alpha"	10	2	-0.030248761092129546	14
"alpha"	10	2.0500000000000007	-0.04061452141306605	14
"alpha"	10	2.1000000000000005	-0.03944987229233271	14
"alpha"	10	2.1500000000000004	-0.046294454164342684	14
"alpha"	10	2.2	-0.06912522049783841	14
"alpha"	10	2.25	-0.09923903090697887	14
"alpha"	10	2.3000000000000007	-0.13239027402855233	14
"alpha"	10	2.3500000000000005	-0.1434485027121835	14
"alpha"	10	2.4000000000000004	-0.1437510412510172	14
"alpha"	10	2.45	-0.12597934592940965	14
"alpha"	10	2.5	-0.14115012711712663	14
"alpha"	10	2.5500000000000007	-0.18148268572646123	14
"alpha"	10	2.6000000000000005	-0.214702159790618	14
"alpha"	10	2.6500000000000004	-0.22590999251631402	14
"alpha"	10	2.7	-0.2140504730416322	14
"alpha"	10	2.75	-0.19233210412108384	14
"alpha"	10	2.8000000000000007	-0.15971332203769828	14
"alpha"	10	2.8500000000000005	-0.10641952967582657	14
"alpha"	10	2.9000000000000004	-0.07833954690166778	14
"alpha"	10	2.95	-0.0772133319867433	14
"alpha"	10	3	-0.07270280817546494	14
"alpha"	10	3.0500000000000007	-0.07687270477679867	14
"alpha"	10	3.0999999999999996	-0.0724675141670174	14
"alpha"	10	3.1500000000000004	-0.05567656470959343	14
"alpha"	10	3.200000000000001	-0.0442151190201018	14
"alpha"	10	3.25	-0.036862249966800376	14
"alpha"	10	3.3000000000000007	-0.019306325164289522	14
"alpha"	10	3.3499999999999996	-0.023643472596321054	14
"alpha"	10	3.4000000000000004	-0.052611995571316225	14
"alpha"	10	3.450000000000001	-0.0858672789824461	14
"alpha"	10	3.5	-0.09008542028959346	14
"alpha"	10	3.5500000000000007	-0.08619388874053756	14
"alpha"	10	3.5999999999999996	-0.07014831946622706	14
"alpha"	10	3.6500000000000004	-0.06206481071503422	14
"alpha"	10	3.700000000000001	-0.052795727266702334	14
"alpha"	10	3.75	-0.057714129935926776	14
"alpha"	10	3.8000000000000007	-0.05052410214945933	14
"alpha"	10	3.8499999999999996	-0.03485601607257987	14
"alpha"	10	3.9000000000000004	-0.023274924270636436	14
"alpha"	10	3.950000000000001	-0.03591696846020189	14
"alpha"	10	4	-0.05952252475910734	14
"alpha"	10	4.050000000000001	-0.07056868440474849	14
"alpha"	10	4.1	-0.07074083108571291	14
"alpha"	10	4.15	-0.0420207380396382	14
"alpha"	10	4.200000000000001	-0.02009107976038998	14
"alpha"	10	4.25	0.019348790288176865	14
"alpha"	10	4.300000000000001	0.04555624558757415	14
"alpha"	10	4.35	0.04716709660483402	14
"alpha"	10	4.4	0.04098767408623521	14
"alpha"	10	4.450000000000001	0.039281476818905106	14
"alpha"	10	4.5	0.00957931422352377	14
"alpha"	10	4.550000000000001	-0.019503922779992855	14
"alpha"	10	4.600000000000001	-0.04663290396655545	14
"alpha"	10	4.65	-0.08887554094879742	14
"alpha"	10	4.700000000000001	-0.13026331488877774	14
